"Município","Unidade Gestora","Mês","Descrição","Valor Ajustado","Valor Estornado","Tipo","Categoria","Fonte","Subfonte","Alínea","Subalínea","Fonte de Recurso","CO"
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","17215201 - Cota-Parte do IPI - Municípios - Principal","136.03","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","02 - Fevereiro","17215201 - Cota-Parte do IPI - Municípios - Principal","97.26","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","03 - Março","17215201 - Cota-Parte do IPI - Municípios - Principal","117.52","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","04 - Abril","17215201 - Cota-Parte do IPI - Municípios - Principal","106.84","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","05 - Maio","17215201 - Cota-Parte do IPI - Municípios - Principal","73.55","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","06 - Junho","17215201 - Cota-Parte do IPI - Municípios - Principal","75.24","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","07 - Julho","17215201 - Cota-Parte do IPI - Municípios - Principal","92.33","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","08 - Agosto","17215201 - Cota-Parte do IPI - Municípios - Principal","64.39","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","09 - Setembro","17215201 - Cota-Parte do IPI - Municípios - Principal","97.38","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","10 - Outubro","17215201 - Cota-Parte do IPI - Municípios - Principal","104.4","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","11 - Novembro","17215201 - Cota-Parte do IPI - Municípios - Principal","72.65","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","12 - Dezembro","17215201 - Cota-Parte do IPI - Municípios - Principal","93.85","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","17215301 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal","2247.77","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","750 | Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","04 - Abril","17215301 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal","2647.7","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","750 | Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","07 - Julho","17215301 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal","2154.74","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","750 | Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","10 - Outubro","17215301 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal","471.08","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17210000 - Participação na Receita dos Estados e Distrito Federal","17215000 - Cota-Parte do ICMS","750 | Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","04 - Abril","17225101 - Cota-parte da Compensação Financeira de Recursos Minerais - CFEM - Principal","1993.87","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17220000 - Transferências das Compensações Financeiras pela Exploração de Recursos Naturais","17225000 - Cota-parte da Compensação Financeira de Recursos Hídricos","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","17245101 - Transferências de Convênios dos Estados Destinadas a Programas de Educação - Principal","10560.95","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17240000 - Transferências de Convênios dos Estados e DF e de Suas Entidades","17245000 - Transferências de Convênios dos Estados e DF para o Sistema Único de Saúde – SUS","571 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","633190.02","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","02 - Fevereiro","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","757301.58","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","03 - Março","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","599546.43","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","04 - Abril","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","578459.61","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
